Timestamp,ROV.RovDepth,ROV.RovXVel,ROV.RovYVel,ROV.RovZVel,CTD.Temperature,CTD.Salinity,CTD.Pressure,CTD.Depth,JCUSBL.Date,JCUSBL.Time,JCUSBL.Lat,JCUSBL.LatN,JCUSBL.Lon,JCUSBL.LonW,
,,,,,,,,,,,,,,,
14.12.2011 04:37:39,2.4,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:37:40,2.6,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:37:41,2.2,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:37:42,2.6,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:37:43,2.5,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:37:44,2.5,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:37:45,2.8,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:37:46,2.7,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:37:47,2.9,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:37:48,3,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:37:49,2.7,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:37:50,2.7,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:37:51,2.8,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:37:52,3,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:37:53,3,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:37:54,3,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:37:55,2.9,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:37:56,2.9,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:37:57,3.2,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:37:58,3,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:37:59,3.1,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:00,3,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:01,3,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:02,3.1,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:03,3,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:04,3.2,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:05,3.3,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:06,3.4,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:07,3.2,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:08,3.3,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:09,3.5,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:10,3.5,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:11,3.8,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:12,4,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:13,4,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:14,3.9,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:15,3.6,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:16,3.3,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:17,2.9,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:18,2.5,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:19,2.4,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:20,2.4,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:21,2.2,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:22,1.7,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:23,2.1,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:24,2,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:25,2.2,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:26,2.4,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:27,2.2,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:28,2.1,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:29,2.1,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:30,2.3,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:31,2.6,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:32,2.8,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:33,2.9,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:34,2.6,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:35,2.2,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:36,2.6,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:37,2.6,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:38,2.2,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:39,2.4,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:40,2.8,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:41,2.7,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:42,2.5,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:43,2.6,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:44,2.8,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:45,2.7,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:46,2.5,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:47,2.3,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:48,2.1,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:49,2,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:50,1.8,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:51,2.2,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:52,2,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:53,1.9,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:54,2,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:55,2,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:56,2.2,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:57,2.2,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:58,2.3,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:38:59,2,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:00,2.1,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:01,2.1,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:02,2.2,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:03,2.1,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:04,2.3,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:05,2,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:06,2,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:07,2.2,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:08,2.4,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:09,2.3,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:10,2,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:11,2,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:12,2,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:13,2,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:14,2.1,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:15,2.1,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:16,2.1,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:17,2.1,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:18,2.2,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:19,2.3,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:20,2.2,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:21,2,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:22,2,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:23,2.2,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:24,2.2,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:25,2.1,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:26,2,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:27,2,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:28,2.4,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:29,2.4,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:30,2.3,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:31,2,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:32,2,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:33,2.3,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:34,2.3,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:35,2.1,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:36,2,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:37,2,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:38,2.3,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:39,2.4,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:40,2.1,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:41,2.1,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:42,2.2,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:43,2.1,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:44,2.3,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:45,2.2,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:46,1.9,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:47,2.1,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:48,2.2,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:49,2.3,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:50,2.4,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:51,2.2,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:52,2.1,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:53,2.1,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:54,2.3,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:55,2.4,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:56,2.3,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:57,2.2,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:58,2.4,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:39:59,2.5,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:40:00,2.6,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:40:01,2.6,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:40:02,2.5,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:40:03,2.4,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:40:04,2.4,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:40:05,2.4,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:40:06,2.4,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:40:07,2.4,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:40:08,2.6,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:40:09,2.4,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:40:10,2.3,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:40:11,2.2,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:40:12,2,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:40:13,1.8,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:40:14,2.1,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:40:15,2.2,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:40:16,2.4,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:40:17,2.3,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:40:18,2.2,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:40:19,2.1,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:40:20,2.2,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
14.12.2011 04:40:21,2.3,0,0,0,19.661,35.182,0.56,0.55,13.12.2011,15:27:20,3242.53822,S,5716.98292,E,
,,,,,,,,,,,,,,,
